DATA, 1000000, 100, elf73, 64.753000
DATA, 1000000, 100, elf73, 64.296000
DATA, 1000000, 100, elf73, 64.174000
DATA, 1000000, 100, elf73, 64.301000
DATA, 1000000, 100, elf73, 63.617000
DATA, 1000000, 100, elf73, 64.976000
DATA, 1000000, 100, elf73, 64.931000
DATA, 1000000, 100, elf73, 64.357000
DATA, 1000000, 100, elf73, 64.079000
DATA, 1000000, 100, elf73, 66.503000
DATA, 1000000, 100, elf67, 64.901000
DATA, 1000000, 100, elf67, 63.981000
DATA, 1000000, 100, elf77, 64.477000
DATA, 1000000, 100, elf77, 64.234000
DATA, 1000000, 100, elf77, 64.701000
DATA, 1000000, 100, elf77, 64.099000
DATA, 1000000, 100, elf58, 64.143000
DATA, 1000000, 100, elf67, 63.779000
DATA, 1000000, 100, elf77, 64.749000
DATA, 1000000, 100, elf58, 63.197000
DATA, 1000000, 100, elf77, 63.896000
DATA, 1000000, 100, elf58, 64.708000
DATA, 1000000, 100, elf77, 64.635000
DATA, 1000000, 100, elf58, 63.599000
DATA, 1000000, 100, elf77, 64.359000
DATA, 1000000, 100, elf58, 63.801000
DATA, 1000000, 100, elf77, 64.494000
DATA, 1000000, 100, elf58, 64.467000
DATA, 1000000, 100, elf77, 63.909000
DATA, 1000000, 100, elf58, 64.872000
DATA, 1000000, 100, elf77, 64.333000
DATA, 1000000, 100, elf58, 63.852000
DATA, 1000000, 100, elf77, 63.917000
DATA, 1000000, 100, elf58, 63.419000
DATA, 1000000, 100, elf77, 64.729000
DATA, 1000000, 100, elf58, 64.029000
DATA, 1000000, 100, elf77, 64.292000
DATA, 1000000, 100, elf58, 63.303000
DATA, 1000000, 100, elf58, 63.177000
DATA, 1000000, 100, elf58, 63.866000
DATA, 1000000, 100, elf77, 63.418000
DATA, 1000000, 100, elf77, 63.253000
DATA, 1000000, 100, elf67, 63.747000
DATA, 1000000, 100, elf67, 63.950000
DATA, 1000000, 100, elf67, 63.929000
DATA, 1000000, 100, elf58, 63.546000
DATA, 1000000, 100, elf67, 64.199000
DATA, 1000000, 100, elf67, 63.261000
DATA, 1000000, 100, elf67, 64.621000
DATA, 1000000, 100, elf67, 64.652000
DATA, 1000000, 100, elf67, 63.943000
DATA, 1000000, 100, elf67, 64.457000
DATA, 1000000, 100, elf67, 64.324000
DATA, 1000000, 100, elf67, 64.080000
DATA, 1000000, 100, elf67, 64.107000
DATA, 1000000, 100, elf58, 64.982000
DATA, 1000000, 100, elf58, 64.928000
DATA, 1000000, 100, elf67, 64.155000
DATA, 1000000, 100, elf67, 63.853000
DATA, 1000000, 100, elf58, 64.901000
DATA, 1000000, 100, elf77, 63.285000
DATA, 1000000, 100, elf58, 64.286000
DATA, 1000000, 100, elf77, 64.402000
DATA, 1000000, 100, elf79, 68.426000
DATA, 1000000, 100, elf79, 68.508000
DATA, 1000000, 100, elf79, 68.443000
DATA, 1000000, 100, elf79, 68.686000
DATA, 1000000, 100, elf79, 68.485000
DATA, 1000000, 100, elf79, 69.081000
DATA, 1000000, 100, elf79, 67.240000
DATA, 1000000, 100, elf79, 67.528000
DATA, 1000000, 100, elf79, 67.443000
DATA, 1000000, 100, elf79, 68.342000
DATA, 1000000, 100, elf79, 68.880000
DATA, 1000000, 100, elf79, 69.581000
DATA, 1000000, 100, elf79, 68.436000
DATA, 1000000, 100, elf79, 68.120000
DATA, 1000000, 100, elf79, 69.223000
DATA, 1000000, 100, elf79, 68.404000
DATA, 1000000, 100, elf79, 67.343000
DATA, 1000000, 100, elf79, 67.426000
DATA, 1000000, 100, elf67, 61.345000
DATA, 1000000, 100, elf78, 69.305000
DATA, 1000000, 100, elf78, 69.511000
DATA, 1000000, 100, elf78, 69.811000
DATA, 1000000, 100, elf78, 71.120000
DATA, 1000000, 100, elf78, 70.399000
DATA, 1000000, 100, elf78, 73.108000
DATA, 1000000, 100, elf78, 72.684000
DATA, 1000000, 100, elf78, 72.886000
DATA, 1000000, 100, elf78, 151.885000
DATA, 1000000, 100, elf78, 148.138000
DATA, 1000000, 100, elf78, 149.684000
DATA, 1000000, 100, elf78, 152.433000
DATA, 1000000, 100, elf78, 150.799000
DATA, 1000000, 100, elf78, 150.957000
DATA, 1000000, 100, elf78, 150.747000
DATA, 1000000, 100, elf78, 151.787000
DATA, 1000000, 100, elf78, 369.799000
DATA, 1000000, 100, elf78, 126.455000
