DATA, 1000000, 100, elf36, 64.459000
DATA, 1000000, 100, elf36, 72.647000
DATA, 1000000, 100, elf36, 73.096000
DATA, 1000000, 100, elf36, 72.745000
DATA, 1000000, 100, elf32, 65.524000
DATA, 1000000, 100, elf27, 65.580000
DATA, 1000000, 100, elf20, 65.450000
DATA, 1000000, 100, elf25, 65.621000
DATA, 1000000, 100, elf09, 65.613000
DATA, 1000000, 100, elf35, 74.697000
DATA, 1000000, 100, elf25, 74.927000
DATA, 1000000, 100, elf25, 75.219000
DATA, 1000000, 100, elf25, 65.649000
DATA, 1000000, 100, elf25, 74.983000
DATA, 1000000, 100, elf25, 75.359000
DATA, 1000000, 100, elf25, 74.832000
DATA, 1000000, 100, elf25, 74.253000
DATA, 1000000, 100, elf25, 74.987000
DATA, 1000000, 100, elf25, 74.342000
DATA, 1000000, 100, elf25, 65.408000
DATA, 1000000, 100, elf25, 65.488000
DATA, 1000000, 100, elf32, 65.574000
DATA, 1000000, 100, elf27, 65.688000
DATA, 1000000, 100, elf32, 74.904000
DATA, 1000000, 100, elf27, 65.601000
DATA, 1000000, 100, elf20, 65.609000
DATA, 1000000, 100, elf20, 65.649000
DATA, 1000000, 100, elf32, 74.461000
DATA, 1000000, 100, elf27, 74.917000
DATA, 1000000, 100, elf32, 75.021000
DATA, 1000000, 100, elf20, 65.633000
DATA, 1000000, 100, elf20, 65.821000
DATA, 1000000, 100, elf20, 65.665000
DATA, 1000000, 100, elf27, 74.609000
DATA, 1000000, 100, elf32, 74.663000
DATA, 1000000, 100, elf27, 65.774000
DATA, 1000000, 100, elf20, 74.802000
DATA, 1000000, 100, elf20, 74.835000
DATA, 1000000, 100, elf20, 65.660000
DATA, 1000000, 100, elf20, 65.743000
DATA, 1000000, 100, elf20, 65.751000
DATA, 1000000, 100, elf20, 65.667000
DATA, 1000000, 100, elf20, 65.754000
DATA, 1000000, 100, elf09, 65.577000
DATA, 1000000, 100, elf09, 65.561000
DATA, 1000000, 100, elf09, 75.128000
DATA, 1000000, 100, elf27, 75.299000
DATA, 1000000, 100, elf27, 75.012000
DATA, 1000000, 100, elf09, 74.559000
DATA, 1000000, 100, elf27, 74.645000
DATA, 1000000, 100, elf27, 74.194000
DATA, 1000000, 100, elf09, 65.764000
DATA, 1000000, 100, elf09, 65.828000
DATA, 1000000, 100, elf09, 74.873000
DATA, 1000000, 100, elf09, 75.015000
DATA, 1000000, 100, elf09, 74.842000
DATA, 1000000, 100, elf09, 74.734000
DATA, 1000000, 100, elf27, 74.912000
DATA, 1000000, 100, elf27, 75.342000
DATA, 1000000, 100, elf09, 75.200000
DATA, 1000000, 100, elf09, 74.999000
DATA, 1000000, 100, elf27, 74.889000
DATA, 1000000, 100, elf27, 74.873000
DATA, 1000000, 100, elf32, 75.521000
DATA, 1000000, 100, elf32, 65.591000
DATA, 1000000, 100, elf32, 65.716000
DATA, 1000000, 100, elf09, 75.912000
DATA, 1000000, 100, elf20, 74.950000
DATA, 1000000, 100, elf20, 74.809000
DATA, 1000000, 100, elf27, 74.616000
DATA, 1000000, 100, elf25, 74.226000
DATA, 1000000, 100, elf25, 75.148000
DATA, 1000000, 100, elf32, 65.742000
DATA, 1000000, 100, elf25, 74.901000
DATA, 1000000, 100, elf35, 73.948000
DATA, 1000000, 100, elf25, 75.399000
DATA, 1000000, 100, elf35, 74.639000
DATA, 1000000, 100, elf35, 74.823000
DATA, 1000000, 100, elf35, 74.757000
DATA, 1000000, 100, elf35, 74.935000
DATA, 1000000, 100, elf35, 74.686000
DATA, 1000000, 100, elf35, 65.586000
DATA, 1000000, 100, elf35, 75.106000
DATA, 1000000, 100, elf35, 75.033000
DATA, 1000000, 100, elf35, 74.983000
DATA, 1000000, 100, elf27, 75.705000
DATA, 1000000, 100, elf32, 74.490000
DATA, 1000000, 100, elf32, 75.051000
DATA, 1000000, 100, elf32, 75.063000
DATA, 1000000, 100, elf32, 75.263000
DATA, 1000000, 100, elf09, 74.813000
DATA, 1000000, 100, elf35, 72.611000
DATA, 1000000, 100, elf09, 74.689000
DATA, 1000000, 100, elf32, 65.648000
DATA, 1000000, 100, elf35, 75.746000
DATA, 1000000, 100, elf35, 75.245000
DATA, 1000000, 100, elf32, 74.653000
DATA, 1000000, 100, elf35, 75.265000
DATA, 1000000, 100, elf35, 75.643000
DATA, 1000000, 100, elf20, 171.112000
